ID,Nombre,Edad,Promedio
7607,Carolina,17,3.7
7608,Claudia,23,3.5
7609,Ivan,21,3.8
7610,Andrea,15,3.6
7611,Cristian,24,3.7
7612,Esteban,15,2.2
7613,Fernando,20,4.6
7614,Esteban,23,1.5
7615,Lucia,17,5.0
7616,Melissa,23,1.7
7617,Cristian,25,4.5
7618,Adriana,25,1.9
7619,Diana,16,3.0
7620,Bryan,18,4.5
7621,Nicolas,24,1.6
7622,Camila,22,3.1
7623,Mauricio,23,4.0
7624,Valentina,22,1.4
7625,Vanessa,24,3.1
7626,Sebastian,18,3.8
7627,Juliana,19,4.6
7628,Andres,17,3.5
7629,Sebastian,16,3.6
7630,Jose,20,2.5
7631,Cristian,23,1.8
7632,Maria,17,3.3
7633,Rosa,18,2.1
7634,Samuel,19,2.6
7635,Monica,15,3.6
7636,Fernando,16,1.1
7637,Carolina,20,4.5
7638,Paola,18,2.2
7639,Natalia,24,3.1
7640,Daniel,20,1.8
7641,Diego,20,1.0
7642,Steven,19,4.5
7643,Carolina,20,2.7
7644,Mauricio,23,3.0
7645,Alejandro,17,1.6
7646,Juan,22,3.5
7647,Bryan,19,1.9
7648,Ricardo,19,4.6
7649,Liliana,22,1.4
7650,Valentina,23,3.4
7651,Claudia,18,2.0
7652,Paola,24,4.3
7653,Carolina,25,1.1
7654,Samuel,15,3.2
7655,Pablo,17,2.3
7656,David,18,4.2
7657,Julian,19,3.0
7658,Mauricio,23,3.2
7659,Monica,15,5.0
7660,Mariana,16,1.9
7661,Ana,23,3.6
7662,Emanuel,23,3.7
7663,Beatriz,20,3.9
7664,Alejandro,21,2.4
7665,Diego,19,2.7
7666,Catalina,21,4.5
7667,Andrea,20,4.2
7668,Gloria,22,1.5
7669,Diego,20,3.3
7670,Steven,21,4.5
7671,Daniel,18,4.5
7672,Paola,15,1.8
7673,Jorge,19,4.4
7674,Oscar,25,2.5
7675,Liliana,17,3.5
7676,Camila,15,4.1
7677,Felipe,25,1.2
7678,Stefania,18,1.4
7679,Sara,16,2.1
7680,Pablo,19,1.1
7681,Carolina,18,3.5
7682,Liliana,23,2.7
7683,Rosa,16,2.7
7684,Esteban,20,4.9
7685,Tomas,24,1.2
7686,Beatriz,24,2.9
7687,Ivan,24,3.3
7688,Carolina,22,2.6
7689,Steven,25,4.0
7690,Gustavo,18,3.3
7691,Isabella,21,3.8
7692,Natalia,17,3.3
7693,Jorge,25,4.3
7694,Valeria,16,4.9
7695,Catalina,24,2.3
7696,Liliana,19,2.2
7697,Camila,22,1.4
7698,Vanessa,22,4.2
7699,Melissa,23,1.8
7700,Jose,24,3.2
7701,Angelica,22,2.5
7702,Diana,18,4.3
7703,Maria,21,1.4
7704,David,19,3.2
7705,Jonathan,20,3.3
7706,Laura,24,3.9
7707,Elena,17,4.4
7708,Laura,18,1.1
7709,Monica,16,2.2
7710,Melissa,25,3.9
7711,Mario,18,4.8
7712,Rosa,19,2.5
7713,Santiago,24,2.2
7714,Pablo,23,4.1
7715,Mauricio,25,4.4
7716,Sara,22,2.5
7717,Oscar,19,1.3
7718,Ana,19,1.1
7719,Oscar,21,1.4
7720,Monica,15,3.2
7721,Emanuel,22,1.3
7722,Diego,19,1.1
7723,Ricardo,25,1.6
7724,Andrea,22,1.6
7725,Daniela,17,1.0
7726,Gloria,20,3.7
7727,Sara,16,1.2
7728,Diana,20,2.6
7729,Esteban,25,4.5
7730,Andrea,24,2.1
7731,Sara,24,2.8
7732,Mauricio,22,1.2
7733,Martha,21,4.9
7734,Andrea,24,1.2
7735,Jorge,21,1.7
7736,Bryan,23,1.3
7737,Eduardo,23,4.1
7738,Emanuel,24,1.8
7739,Samuel,21,1.7
7740,Camila,24,3.6
7741,Xiomara,24,3.1
7742,Beatriz,18,2.0
7743,Juliana,25,3.0
7744,Eduardo,21,3.7
7745,Adriana,25,4.8
7746,Jorge,21,4.4
7747,Tatiana,20,4.0
7748,Mario,15,3.1
7749,Adriana,24,3.7
7750,Alejandra,16,4.2
7751,Alexander,18,2.3
7752,Jorge,25,1.2
7753,Gabriela,25,2.9
7754,Carolina,20,3.8
7755,Lucia,19,3.4
7756,Catalina,25,4.3
7757,Santiago,20,2.9
7758,Valentina,22,4.9
7759,Esteban,15,3.1
7760,Diana,24,3.8
7761,Rosa,19,1.1
7762,Santiago,23,1.2
7763,Esteban,18,4.5
7764,Alejandra,18,2.0
7765,Mario,25,1.2
7766,Elena,24,4.6
7767,Mariana,24,2.7
7768,Felipe,16,2.5
7769,Lucia,21,3.4
7770,Vanessa,20,3.5
7771,Mariana,16,1.7
7772,Eduardo,18,1.8
7773,Roberto,15,3.7
7774,Eduardo,19,1.0
7775,Jonathan,23,3.6
7776,Mauricio,25,4.2
7777,Daniela,17,4.6
7778,David,24,1.5
7779,Ricardo,19,1.4
7780,David,18,2.2
7781,Claudia,23,4.3
7782,David,15,4.0
7783,Jose,15,1.6
7784,Melissa,18,2.5
7785,Stefania,23,4.8
7786,Julian,24,4.3
7787,Diego,17,4.2
7788,Melissa,22,1.6
7789,Angela,23,4.2
7790,Cristian,22,1.3
7791,Natalia,17,2.2
7792,Sofia,20,4.0
7793,Sofia,18,4.3
7794,Eduardo,25,3.4
7795,Tomas,20,1.7
7796,Claudia,25,4.3
7797,Monica,25,3.1
7798,Paola,16,1.6
7799,Lucia,18,2.0
7800,David,18,2.1
7801,Luis,17,3.1
7802,Mauricio,24,1.6
7803,Carolina,22,1.3
7804,Julian,22,4.0
7805,Maria,16,1.8
7806,Ana,17,2.6
7807,Claudia,18,1.4
7808,Nicolas,22,1.7
7809,Martha,19,3.0
7810,Ana,20,1.7
7811,Sebastian,17,4.4
7812,Sara,17,2.9
7813,Elena,21,3.0
7814,Fernando,25,3.5
7815,Xiomara,17,4.5
7816,David,23,3.2
7817,Sofia,23,2.6
7818,Miguel,25,4.0
7819,Julian,21,1.9
7820,Gloria,24,3.2
7821,Gabriela,16,2.5
7822,Angela,25,4.7
7823,Tomas,20,2.2
7824,Valentina,21,3.3
7825,Andres,16,5.0
7826,Daniela,15,2.7
7827,Lucia,22,4.3
7828,Alexander,15,1.7
7829,Alejandro,21,2.1
7830,Angelica,23,4.2
7831,Alejandra,20,2.4
7832,Eduardo,21,3.3
7833,Xiomara,23,4.5
7834,Paola,20,1.7
7835,Miguel,16,4.3
7836,Esteban,17,3.6
7837,Liliana,15,3.7
7838,Mauricio,23,1.5
7839,Ana,22,3.9
7840,Christian,15,2.1
7841,Mauricio,16,3.6
7842,Diana,15,4.3
7843,Sebastian,25,2.5
7844,Diana,23,1.5
7845,Alejandro,25,3.1
7846,Melissa,22,3.5
7847,Elena,16,3.9
7848,Hector,20,4.7
7849,Paula,23,4.0
7850,Mario,19,3.5
7851,Roberto,17,1.5
7852,Camila,15,1.3
7853,Mariana,15,1.8
7854,Angelica,24,1.9
7855,Bryan,20,3.4
7856,Luis,19,1.1
7857,David,21,2.0
7858,Mauricio,21,1.6
7859,Angelica,24,3.2
7860,David,16,5.0
7861,Carolina,22,3.7
7862,Juliana,18,4.5
7863,Esteban,16,3.1
7864,Juliana,23,3.4
7865,Juan,22,3.1
7866,Alejandro,16,2.1
7867,Jorge,25,1.1
7868,Felipe,17,1.4
7869,Mauricio,19,1.8
7870,Catalina,19,2.8
7871,David,22,2.5
7872,Emanuel,16,3.7
7873,Isabella,19,3.4
7874,Elena,23,3.4
7875,Andrea,25,4.6
7876,Isabella,17,1.4
7877,Adriana,17,5.0
7878,Valeria,24,4.4
7879,Gustavo,22,1.7
7880,Cristian,15,3.5
7881,Carolina,19,2.7
7882,Xiomara,23,1.3
7883,Alexander,20,2.1
7884,Luis,22,1.6
7885,Andres,22,3.1
7886,Isabella,21,1.4
7887,Alejandra,25,3.5
7888,Esteban,22,1.2
7889,Maria,17,4.1
7890,Carlos,24,4.4
7891,Manuela,23,1.5
7892,Xiomara,18,4.4
7893,Camila,19,1.8
7894,Samuel,21,2.8
7895,David,21,2.1
7896,Emanuel,22,3.2
7897,Daniela,24,3.8
7898,Jorge,22,3.2
7899,Mario,18,1.3
7900,Liliana,21,2.2
7901,Alejandro,25,1.8
7902,Beatriz,20,3.5
7903,Sara,23,4.1
7904,Diego,18,3.1
7905,Patricia,17,4.2
7906,Paola,21,3.8
7907,Andres,17,2.0
7908,Natalia,22,2.4
7909,Maria,18,2.8
7910,David,19,1.2
7911,Luis,18,2.1
7912,Manuela,18,3.8
7913,Melissa,24,2.4
7914,Fernando,16,4.4
7915,Valentina,19,2.3
7916,Angelica,17,3.1
7917,Carlos,25,1.0
7918,Stefania,15,1.8
7919,Ricardo,22,3.6
7920,Jose,25,4.1
7921,Daniel,15,4.9
7922,Rosa,15,4.6
7923,Mateo,24,3.0
7924,Natalia,21,3.8
7925,Kevin,16,1.6
7926,Fernando,22,2.6
7927,Liliana,18,1.0
7928,Tomas,24,4.0
7929,Andres,24,2.3
7930,Christian,24,1.9
7931,Valentina,24,3.5
7932,Juan,20,2.9
7933,Liliana,19,1.3
7934,Adriana,23,3.6
7935,Maria,18,3.1
7936,Diego,24,4.3
7937,Beatriz,18,3.3
7938,Steven,25,3.3
7939,Cristian,21,2.9
7940,Rosa,24,4.1
7941,Diego,20,2.6
7942,Camila,21,3.5
7943,Elena,23,2.6
7944,Oscar,24,1.3
7945,Jonathan,19,4.8
7946,Carlos,15,4.3
7947,Xiomara,17,1.8
7948,Natalia,23,3.3
7949,Julian,16,4.9
7950,Paula,15,3.5
7951,Ana,20,4.7
7952,Andres,17,4.2
7953,Valeria,21,1.7
7954,Rosa,16,3.2
7955,Andrea,22,4.9
7956,Paola,22,1.3
7957,Jose,25,4.7
7958,Esteban,23,4.5
7959,Alejandro,17,2.4
7960,Valentina,21,4.5
7961,Jose,23,1.2
7962,Alejandro,19,4.9
7963,Sara,19,4.4
7964,Daniela,20,3.0
7965,Luis,21,2.6
7966,Eduardo,18,1.8
7967,Christian,17,2.8
7968,Xiomara,16,1.7
7969,Andrea,25,3.3
7970,Felipe,24,1.3
7971,Natalia,23,1.1
7972,Fernando,15,1.7
7973,Angelica,19,3.1
7974,Manuela,20,4.5
7975,Alejandro,21,1.1
7976,Carlos,18,1.6
7977,Jonathan,24,2.5
7978,Sofia,21,2.6
7979,Fernando,17,2.4
7980,Mateo,21,1.9
7981,Melissa,25,3.3
7982,Diego,20,2.0
7983,Daniel,20,3.5
7984,Natalia,24,1.8
7985,Angelica,20,2.2
7986,Angela,16,3.2
7987,Alexander,20,3.4
7988,Jonathan,20,3.3
7989,Santiago,17,1.5
7990,Elena,15,1.2
7991,Kevin,18,3.4
7992,Jonathan,25,1.2
7993,Camila,20,1.4
7994,Manuela,20,1.1
7995,Paola,20,4.6
7996,Camila,18,1.2
7997,Sergio,17,4.8
7998,Cristian,24,4.6
7999,Rosa,25,3.1
8000,Ricardo,21,2.7
8001,Diego,20,4.2
8002,Natalia,19,1.7
8003,Jonathan,16,3.5
8004,Martha,21,4.3
8005,Pablo,24,4.9
8006,Diego,18,1.1
8007,Gustavo,17,4.9
8008,Sofia,23,3.2
8009,Gloria,15,3.1
8010,Oscar,23,2.0
8011,Maria,18,4.7
8012,Laura,21,4.2
8013,Laura,22,1.6
8014,Carlos,17,1.2
8015,Paola,17,2.6
8016,Mario,21,1.6
8017,Lucia,15,4.6
8018,Daniela,16,1.1
8019,Beatriz,24,1.9
8020,Patricia,18,1.6
8021,Sebastian,17,2.0
8022,Carlos,21,2.5
8023,Oscar,23,2.5
8024,David,16,3.1
8025,Tomas,20,4.9
8026,Liliana,15,1.4
8027,Adriana,18,3.3
8028,Paola,21,4.0
8029,Julian,22,4.2
8030,Julian,20,2.0
8031,Daniel,19,1.4
8032,Lucia,23,1.9
8033,Jose,23,3.0
8034,Mateo,19,4.8
8035,Jonathan,22,4.6
8036,Ricardo,23,3.7
8037,Patricia,21,2.1
8038,Elena,21,1.4
8039,Camila,19,2.4
8040,Sergio,19,2.8
8041,Xiomara,18,1.5
8042,Maria,20,2.8
8043,Paola,24,2.6
8044,Manuela,24,3.1
8045,Alejandra,15,4.8
8046,Daniel,23,1.7
8047,Ricardo,23,4.6
8048,Valeria,25,1.2
8049,Daniela,21,1.0
8050,Sofia,20,1.4
8051,Gloria,16,3.6
8052,Juan,23,1.8
8053,Isabella,18,1.1
8054,Esteban,22,4.6
8055,Maria,22,3.7
8056,Mariana,23,3.6
8057,Alejandra,24,4.9
8058,Natalia,20,3.5
8059,Alexander,24,3.2
8060,Melissa,25,2.6
8061,Ivan,15,4.0
8062,Samuel,23,4.1
8063,Andres,19,1.8
8064,Diego,16,2.1
8065,Alejandra,16,1.4
8066,Mauricio,17,1.2
8067,Camila,22,1.5
8068,Daniela,23,4.6
8069,Roberto,19,1.9
8070,Xiomara,21,3.9
8071,Ana,19,4.5
8072,Adriana,17,2.9
8073,Carolina,15,3.1
8074,Carolina,18,3.5
8075,Hector,25,2.5
8076,Miguel,20,2.4
8077,Elena,25,4.4
8078,Gabriela,18,4.9
8079,Jose,16,3.1
8080,Andres,22,2.8
8081,Gabriela,24,3.6
8082,Juan,19,3.6
8083,Paola,25,2.9
8084,Cristian,25,2.9
8085,Christian,23,3.9
8086,Vanessa,23,2.3
8087,Mateo,16,4.3
8088,Kevin,20,4.4
8089,Samuel,15,2.0
8090,Angelica,22,2.9
8091,Daniela,20,1.2
8092,Monica,24,1.7
8093,Jose,25,3.3
8094,Eduardo,20,2.6
8095,Mariana,23,1.3
8096,Juliana,21,2.7
8097,Lucia,19,3.9
8098,Andres,20,4.6
8099,Jose,25,3.0
8100,Ana,16,3.7
8101,Camila,20,3.9
8102,Diego,19,2.3
8103,Valentina,15,3.7
8104,Carolina,17,4.8
8105,Andrea,23,1.5
8106,Bryan,17,1.7
8107,Manuela,20,3.1
8108,Andrea,25,3.2
8109,Gabriela,25,3.3
8110,Angela,18,1.1
8111,Lucia,19,2.8
8112,Steven,18,2.0
8113,Xiomara,20,2.5
8114,Gloria,18,3.5
8115,Alejandro,25,4.8
8116,Sergio,21,1.5
8117,Juan,19,1.6
8118,Oscar,21,3.0
8119,Gustavo,25,5.0
8120,Tatiana,21,3.0
8121,Gloria,15,4.8
8122,Eduardo,20,2.8
8123,Martha,19,4.5
8124,Sebastian,24,1.3
8125,Nicolas,15,4.8
8126,Manuela,16,1.6
8127,Esteban,21,1.6
8128,Catalina,25,1.6
8129,Carolina,15,4.7
8130,Miguel,21,3.4
8131,Valeria,24,4.8
8132,Oscar,20,1.7
8133,Ivan,16,4.0
8134,Maria,24,1.3
8135,Angelica,21,1.3
8136,Felipe,22,2.0
8137,Angelica,18,3.3
8138,Daniel,21,1.4
8139,Jorge,15,4.6
8140,Alexander,23,2.6
8141,Stefania,18,2.6
8142,Luis,18,3.5
8143,Andrea,21,3.1
8144,Kevin,24,3.5
8145,Juliana,23,3.9
8146,Juliana,20,2.2
8147,Elena,23,3.6
8148,Oscar,15,2.6
8149,Christian,15,4.7
8150,Steven,20,3.2
8151,Oscar,17,4.9
8152,Luis,20,2.4
8153,Gustavo,17,2.1
8154,Gloria,15,1.6
8155,Manuela,23,1.6
8156,Emanuel,17,2.3
8157,Paula,24,2.8
8158,Paola,22,4.9
8159,Liliana,20,1.1
8160,Christian,24,2.2
8161,Andres,19,2.3
8162,Gustavo,21,3.8
8163,Vanessa,18,2.2
8164,Liliana,23,1.4
8165,Alejandro,20,2.4
8166,Monica,19,4.7
8167,Liliana,15,1.3
8168,Paola,24,4.7
8169,Valeria,17,2.4
8170,Sara,18,1.9
8171,Juliana,19,2.6
8172,Angelica,23,2.1
8173,Fernando,21,3.7
8174,Roberto,24,3.3
8175,Carolina,21,3.6
8176,Nicolas,22,1.2
8177,Kevin,18,2.5
8178,Diana,19,1.5
8179,Camila,22,2.2
8180,Xiomara,24,3.9
8181,Ricardo,16,4.7
8182,Esteban,24,3.3
8183,Beatriz,24,2.7
8184,Jorge,16,1.1
8185,Daniel,16,3.5
8186,Paula,24,4.2
8187,Melissa,15,3.2
8188,Daniel,17,2.3
8189,Ana,22,2.9
8190,Paola,19,4.8
8191,Santiago,25,4.5
8192,David,15,4.4
8193,Alejandra,24,1.2
8194,Isabella,19,4.2
8195,Stefania,16,2.0
8196,Roberto,22,4.3
8197,Valeria,18,1.4
8198,Sergio,18,3.3
8199,Steven,19,4.8
8200,Eduardo,17,3.4
8201,Maria,22,3.7
8202,Vanessa,19,1.7
8203,Bryan,18,2.3
8204,Paula,23,2.0
8205,Beatriz,24,2.4
8206,Miguel,15,1.7
8207,Andres,19,1.8
8208,Diana,15,3.8
8209,Emanuel,17,1.1
8210,Gustavo,16,2.8
8211,Sergio,18,2.3
8212,Isabella,20,2.3
8213,Miguel,19,1.9
8214,Gabriela,17,2.4
8215,Jose,17,4.3
8216,Paola,18,4.6
8217,Mateo,19,4.9
8218,Diego,24,4.1
8219,Paola,17,2.2
8220,Santiago,17,2.1
8221,Liliana,21,2.1
8222,Fernando,21,2.8
8223,Felipe,21,3.0
8224,Valeria,19,2.7
8225,Diana,23,4.9
8226,Felipe,20,3.2
8227,Rosa,21,4.9
8228,Kevin,21,4.6
8229,Natalia,22,3.9
8230,Ivan,15,4.7
8231,Gabriela,20,3.6
8232,Bryan,16,3.4
8233,Angelica,22,3.7
8234,Patricia,17,3.1
8235,Maria,25,1.6
8236,Oscar,17,1.6
8237,Oscar,25,1.2
8238,Manuela,21,4.1
8239,Angelica,19,3.4
8240,Catalina,23,1.6
8241,Beatriz,16,1.3
8242,Paula,15,1.1
8243,Manuela,21,3.7
8244,Vanessa,17,2.5
8245,Elena,17,4.7
8246,Angela,16,3.6
8247,Andres,18,4.8
8248,Stefania,22,4.7
8249,Patricia,21,3.4
8250,Angela,21,1.1
8251,Fernando,21,3.4
8252,Christian,15,4.8
8253,Ricardo,20,4.8
8254,Jorge,23,3.8
8255,Beatriz,18,3.4
8256,Gabriela,22,4.1
8257,Isabella,20,2.8
8258,Sara,25,4.1
8259,Alejandra,25,4.6
8260,Esteban,24,4.8
8261,Catalina,23,4.8
8262,Angela,20,2.1
8263,Nicolas,16,1.0
8264,Diana,18,4.9
8265,Bryan,22,3.7
8266,Jose,15,2.6
8267,Kevin,24,2.9
8268,Beatriz,23,4.2
8269,Sara,22,1.5
8270,Sergio,16,1.3
8271,Mauricio,21,3.6
8272,Mario,20,1.4
8273,Juan,24,3.9
8274,Tatiana,20,1.5
8275,Sebastian,23,3.6
8276,Camila,20,3.8
8277,Alejandro,20,2.0
8278,Angelica,18,2.2
8279,Oscar,21,3.6
8280,Juan,18,1.5
8281,Melissa,22,1.3
8282,Mateo,20,4.2
8283,Paula,19,2.8
8284,Angela,19,4.2
8285,Jose,19,1.6
8286,Adriana,16,1.1
8287,Angelica,25,4.2
8288,Lucia,25,1.0
8289,Stefania,18,4.6
8290,Jonathan,22,1.6
8291,Mariana,24,2.0
8292,Vanessa,16,3.7
8293,Mario,20,1.2
8294,Sofia,21,4.9
8295,Camila,20,2.1
8296,Martha,25,5.0
8297,Sebastian,16,1.2
8298,Felipe,22,2.4
8299,Sofia,22,3.4
8300,Hector,22,1.2
8301,Martha,15,3.0
8302,Sebastian,23,4.3
8303,Sofia,18,2.5
8304,Rosa,23,3.7
8305,Manuela,21,3.0
8306,David,24,1.0
8307,Manuela,25,1.1
8308,Manuela,17,4.6
8309,Isabella,23,1.6
8310,Alejandro,15,4.9
8311,Mario,25,1.3
8312,Camila,17,3.3
8313,Laura,18,1.4
8314,David,16,1.2
8315,Bryan,25,2.9
8316,Stefania,23,1.4
8317,Monica,15,3.0
8318,Cristian,23,2.3
8319,Valeria,16,2.0
8320,Vanessa,25,1.2
8321,Isabella,25,2.0
8322,Juan,21,4.1
8323,Luis,17,4.4
8324,Angelica,18,3.8
8325,Andres,18,3.7
8326,Mateo,23,2.2
8327,David,23,4.0
8328,Fernando,20,4.1
8329,Nicolas,20,2.1
8330,Sergio,22,4.1
8331,Bryan,25,4.3
8332,Claudia,21,4.8
8333,Vanessa,17,4.5
8334,Ivan,22,2.9
8335,Alejandro,21,2.2
8336,Pablo,19,3.4
8337,Tomas,21,4.8
8338,Mariana,22,2.3
8339,Luis,20,4.9
8340,Luis,19,4.2
8341,Roberto,24,4.8
8342,Camila,22,4.2
8343,Diego,22,2.4
8344,Catalina,20,2.9
8345,Oscar,16,4.9
8346,Fernando,18,4.4
8347,Carlos,25,2.5
8348,Martha,16,4.0
8349,Kevin,16,3.5
8350,Andrea,17,2.7
8351,Sara,22,4.7
8352,Catalina,25,2.9
8353,Luis,20,4.8
8354,Beatriz,22,3.4
8355,Vanessa,20,1.1
8356,Sofia,15,3.8
8357,Angelica,16,1.7
8358,Angela,25,3.0
8359,Sara,15,2.5
8360,Monica,23,3.3
8361,Sara,25,3.8
8362,Patricia,19,3.8
8363,Carlos,16,2.6
8364,Lucia,22,3.5
8365,Jose,20,4.3
8366,Patricia,24,1.7
8367,Diego,25,3.3
8368,Daniela,22,1.5
8369,Diego,22,1.2
8370,Ana,21,1.7
8371,Rosa,19,4.4
8372,Natalia,24,1.9
8373,Luis,22,1.4
8374,Jorge,17,2.1
8375,Miguel,20,2.8
8376,Samuel,20,4.1
8377,Sebastian,23,3.0
8378,Gloria,19,2.1
8379,Diego,19,3.2
8380,Sara,23,2.3
8381,Angelica,21,3.6
8382,Tatiana,22,3.4
8383,Alejandra,24,2.1
8384,Rosa,21,2.2
8385,Maria,21,4.3
8386,Carolina,19,1.3
8387,Angelica,18,1.9
8388,Catalina,18,4.7
8389,Manuela,22,3.7
8390,Eduardo,22,1.6
8391,Angela,15,4.0
8392,Catalina,15,3.2
8393,Diana,21,4.9
8394,Samuel,17,3.2
8395,Oscar,21,3.4
8396,Alejandra,24,2.1
8397,Alejandra,24,4.3
8398,Camila,22,2.5
8399,Sebastian,23,3.2
8400,Luis,18,3.6
8401,Camila,16,2.5
8402,Stefania,23,4.7
8403,Ana,24,3.1
8404,Tomas,19,4.1
8405,Natalia,23,5.0
8406,Alexander,25,1.0
8407,Laura,20,3.0
8408,Laura,17,1.2
8409,Laura,18,4.0
8410,Lucia,20,4.3
8411,Adriana,21,2.9
8412,Eduardo,25,3.0
8413,Kevin,23,3.8
8414,Diego,21,3.0
8415,Roberto,21,4.0
8416,Kevin,23,1.8
8417,Bryan,25,3.2
8418,Ana,19,2.1
8419,Diego,20,1.7
8420,Sebastian,22,4.8
8421,Sara,22,4.8
8422,Pablo,22,4.3
8423,Valentina,23,1.4
8424,Isabella,15,2.1
8425,Mauricio,24,4.5
8426,Tatiana,21,2.6
8427,Eduardo,20,1.7
8428,Carlos,22,1.6
8429,Lucia,24,3.9
8430,Tomas,23,1.6
8431,Hector,18,1.8
8432,Rosa,23,2.7
8433,Angelica,15,1.1
8434,Daniela,24,1.6
8435,Juliana,21,1.3
8436,Daniela,24,3.2
8437,Adriana,21,1.9
8438,Julian,21,4.1
8439,Gustavo,22,2.9
8440,Santiago,18,3.3
8441,Patricia,15,1.3
8442,Luis,20,1.7
8443,Gustavo,16,2.3
8444,Eduardo,18,2.4
8445,Daniela,18,3.9
8446,Valentina,20,3.0
8447,Sofia,16,1.2
8448,Liliana,19,4.2
8449,Samuel,22,3.5
8450,Mateo,21,3.5
8451,Diana,21,3.6
8452,Santiago,23,1.8
8453,Vanessa,22,2.3
8454,Carlos,15,3.6
8455,Daniel,19,2.4
8456,Manuela,16,3.7
8457,Jose,25,4.6
8458,Juliana,15,4.8
8459,Tatiana,21,4.2
8460,Alejandra,19,3.8
8461,Liliana,20,5.0
8462,Jorge,15,3.3
8463,Alejandro,15,2.7
8464,Camila,23,1.9
8465,Andrea,20,3.1
8466,Patricia,16,1.6
8467,Adriana,24,4.8
8468,Steven,17,1.9
8469,Pablo,24,3.1
8470,Paola,15,4.4
8471,Manuela,23,1.5
8472,Felipe,17,2.2
8473,Lucia,21,3.2
8474,Gustavo,18,4.2
8475,Alejandro,16,4.6
8476,Valeria,18,3.5
8477,Valeria,25,3.1
8478,Lucia,24,4.2
8479,Alejandro,15,1.3
8480,Mario,15,4.3
8481,Jonathan,24,4.4
8482,Laura,16,2.4
8483,Diego,23,2.7
8484,Tatiana,18,4.3
8485,Patricia,17,1.2
8486,Mauricio,20,3.4
8487,Jorge,19,1.2
8488,Juliana,19,1.7
8489,Camila,16,4.9
8490,Luis,16,1.6
8491,Liliana,19,2.2
8492,Mateo,19,3.7
8493,Jonathan,15,4.5
8494,Tatiana,17,1.4
8495,Xiomara,23,2.2
8496,Stefania,22,2.8
8497,Jonathan,25,4.7
8498,Elena,20,2.6
8499,Jonathan,16,3.0
8500,Jose,24,4.8
8501,Jonathan,19,1.9
8502,Diego,19,1.3
8503,Manuela,25,1.6
8504,Manuela,17,4.4
8505,Esteban,21,3.3
8506,Bryan,25,4.8
8507,Claudia,17,1.6
8508,Ricardo,23,1.1
8509,Valeria,23,2.1
8510,Ana,19,3.3
8511,Monica,20,3.0
8512,Alejandro,25,2.8
8513,Jose,25,1.1
8514,Tatiana,16,1.1
8515,Gustavo,25,2.5
8516,Valentina,19,3.9
8517,Pablo,22,3.4
8518,Angelica,17,2.4
8519,Fernando,17,2.6
8520,Esteban,19,4.4
8521,Carolina,18,3.4
8522,Oscar,18,1.5
8523,Natalia,15,1.8
8524,Claudia,25,3.2
8525,Ricardo,22,2.8
8526,Daniel,17,1.3
8527,Liliana,18,3.2
8528,Tatiana,15,1.1
8529,Nicolas,19,3.2
8530,Monica,22,4.7
8531,Sofia,18,1.1
8532,Santiago,18,4.6
8533,Laura,21,2.5
8534,Stefania,16,2.3
8535,Adriana,21,1.8
8536,Alejandro,20,4.7
8537,Pablo,18,4.5
8538,Samuel,18,3.5
8539,Patricia,15,1.5
8540,Paola,16,3.3
8541,Alejandra,18,4.1
8542,Valeria,24,1.5
8543,Fernando,22,3.3
8544,Mariana,17,4.4
8545,Jorge,25,2.4
8546,Adriana,22,1.9
8547,Mariana,25,1.4
8548,Samuel,18,4.4
8549,Sofia,24,2.6
8550,Rosa,17,4.3
8551,Carlos,19,3.8
8552,Claudia,24,2.1
8553,Rosa,16,3.2
8554,Christian,16,2.2
8555,David,16,4.7
8556,Sebastian,16,3.8
8557,Cristian,17,2.5
8558,Camila,15,2.2
8559,Hector,20,2.8
8560,Andrea,19,2.9
8561,Monica,15,1.7
8562,Christian,16,1.5
8563,Kevin,16,3.0
8564,Christian,25,3.9
8565,Jonathan,22,1.2
8566,Laura,17,3.0
8567,Pablo,16,3.6
8568,Mateo,19,3.7
8569,Ana,23,1.6
8570,Fernando,22,4.8
8571,Mateo,18,2.3
8572,Juliana,17,2.3
8573,Andrea,19,1.5
8574,Julian,17,3.5
8575,Maria,25,2.0
8576,Paula,22,3.4
8577,Pablo,23,1.6
8578,Pablo,16,4.9
8579,Gustavo,22,4.2
8580,Angela,23,1.2
8581,Hector,25,3.2
8582,Ricardo,15,4.3
8583,Adriana,18,3.3
8584,Vanessa,16,2.2
8585,Sofia,19,1.2
8586,Beatriz,16,4.6
8587,Juliana,17,4.0
8588,Oscar,20,4.8
8589,Gustavo,23,1.6
8590,Esteban,20,4.8
8591,Jorge,21,1.7
8592,Ricardo,21,3.1
8593,Xiomara,20,1.0
8594,Mateo,19,2.5
8595,Tatiana,21,3.5
8596,Paula,22,1.1
8597,Valeria,15,2.2
8598,David,18,4.0
8599,Daniela,19,3.1
8600,Isabella,19,3.2
8601,Natalia,17,3.4
8602,Oscar,22,3.5
8603,Martha,17,1.4
8604,Gloria,18,1.9
8605,Alejandra,25,2.5
8606,Fernando,19,3.1
8607,Adriana,22,2.8
8608,Xiomara,22,3.5
8609,Vanessa,22,4.5
8610,Isabella,18,3.8
8611,Ana,21,2.1
8612,Jorge,17,4.9
8613,Jose,17,3.0
8614,Angela,16,2.2
8615,Martha,24,2.8
